num_age,num_annual_income,num_contract_tenure_years,num_years_with_license,num_vehicle_age,num_annual_mileage,num_previous_claims_count,num_late_payments_count,num_credit_score,num_household_size,num_insured_value,num_monthly_premium,cat_region,cat_vehicle_type,cat_fuel_type,cat_coverage_level,cat_payment_frequency,cat_home_ownership,cat_profession_segment,cat_prior_fraud_flag,text_feature,target,num_irrelevant_0,num_irrelevant_1,num_irrelevant_2,num_irrelevant_3,num_irrelevant_4,num_duplicate_0,num_duplicate_1,num_constant_0,num_collinear_0,num_collinear_1,num_collinear_2
29.0,41779.13720491002,0.0,1.0,11.0,25569.852590950315,4.0,0.0,713.1805935078587,6.0,22306.70357845656,68.48493777847798,urbain,suv,essence,tiers_plus,mensuel,locataire,etudiant,non,"Le contexte socioprofessionnel est associé à la catégorie etudiant. La combinaison usage intensif et historique incidenté augmente l'exposition. Une fréquence de sinistres supérieure à la moyenne est observée. Mots-clés dossier : token_12, token_63, expertise. La fiche client a été révisée lors du dernier contrôle qualité. Le niveau de paiement observé est régulier.",1,1.2152150445975989,1.4175205996399352,-0.9877020385297306,0.9469016081860446,0.36719372538535133,28.99904643866551,41779.13789427011,1.0,,38824.86791609813,-0.6607079277295046
49.0,53109.58105924238,10.0,26.0,11.0,22559.200221235464,0.0,0.0,549.8121094953688,5.0,12643.959928664724,58.46861693807832,urbain,sport,diesel,tiers,annuel,proprietaire,etudiant,non,"Le dossier a fait l'objet d'une revue selon le processus standard. Le dossier de souscription est associé à un canal web. La fiche client a été révisée lors du dernier contrôle qualité. L'historique de sinistres est décrit comme sans antécédent récent. L'historique de sinistres est décrit comme sans antécédent récent. Les informations disponibles sont compatibles avec une analyse automatisée. Mots-clés dossier : analyse, urbain, client. La fiche client a été révisée lors du dernier contrôle qualité.",0,-0.22612146127243415,-0.1427616292379055,-0.6037629868961073,-1.3910687488711186,0.5486423313560091,48.99943388561718,53109.58108364555,1.0,42.7312363814591,46760.049799484776,9.23457635127878
50.0,31383.761099266172,7.0,31.0,,14599.923735340793,0.0,1.0,643.6382365821008,,27909.62486637022,79.91145049690803,urbain,berline,essence,tiers,trimestriel,proprietaire,employe,oui,"Une fréquence de sinistres supérieure à la moyenne est observée. Mots-clés dossier : token_64, token_6, habitation. L'ancienneté du contrat peut être qualifiée de intermédiaire. Le client réside principalement en zone urbain. Le niveau de risque estimé est supérieur au standard de souscription.",1,1.6786329071107422,-0.07459795815949374,0.0727200113709209,1.4123070544148297,2.900764214167805,49.999249689141905,52656.39730342435,1.0,47.39659092057332,27962.495265622038,6.7131063552354995
67.0,38161.594694895444,17.0,42.0,1.0,16785.15788362098,0.0,1.0,703.5954961085662,5.0,18284.393865993577,84.88050106724432,periurbain,utilitaire,essence,tous_risques,mensuel,locataire,etudiant,non,"Le dossier ne montre pas de fréquence élevée de sinistres. Mots-clés dossier : token_46, token_37, échéance. Les informations disponibles sont compatibles avec une analyse automatisée. Le client présente un comportement de paiement régulier. Les informations contractuelles sont cohérentes avec la demande en cours. Le client réside principalement en zone periurbain.",1,,0.46346735766545794,,-0.3989122499745882,-0.04697513872780894,,72503.30449184545,1.0,61.27843394891011,35022.37945839651,16.53288570168449
43.0,40076.89171475057,19.0,14.0,4.0,6567.672104732494,1.0,0.0,687.993173473537,3.0,8578.278894535011,56.53868063462609,urbain,sport,diesel,tiers,mensuel,proprietaire,sans_emploi,non,"Le type de contrat principal ressort comme auto. Les informations contractuelles sont cohérentes avec la demande en cours. L'ancienneté du contrat peut être qualifiée de ancienne. Le gestionnaire a intégré les mises à jour du profil assuré. Mots-clés dossier : habitation, ancienneté, token_54. Les informations disponibles sont compatibles avec une analyse automatisée. La fiche client a été révisée lors du dernier contrôle qualité. Le profil de conduite est rapproché d'un usage occasionnel.",0,-0.20616456908465391,-1.5697413527536053,-0.8895846886404934,-2.3689400650130943,-1.2993912949901185,42.99901738025554,40076.888901056,,,33601.51764577858,17.57363520860018
51.0,53059.09106106874,0.0,29.0,3.0,14774.681015709202,0.0,0.0,615.7325566918864,1.0,15256.369045535032,60.86432282130839,periurbain,utilitaire,hybride,tiers_plus,annuel,locataire,employe,non,"L'ancienneté du contrat peut être qualifiée de récente. Aucun élément majeur de vigilance n'est identifié à ce stade. Mots-clés dossier : token_15, token_76, token_42. Le dossier ne montre pas de fréquence élevée de sinistres. Les informations contractuelles sont cohérentes avec la demande en cours. Le kilométrage annuel déclaré est modéré.",0,0.41404296428428516,-0.3125586077555839,0.47667271615399187,-0.8060192906278328,-0.7729616808099166,50.999784330252076,53059.090555975024,1.0,48.954121372241325,46169.2709595911,-0.32299666048122017
164.0062177388352,8000.0,4.0,,2.0,13271.322930342292,,0.0,768.766291748163,,25033.35812797733,42.48054023514008,periurbain,suv,essence,tous_risques,annuel,locataire,cadre,non,"Mots-clés dossier : token_16, historique, token_65. Le dossier ne montre pas de fréquence élevée de sinistres. Le risque observé reste contenu dans les standards du portefeuille. Le niveau de paiement observé est régulier. Le véhicule assuré présente une ancienneté faible. L'ancienneté du contrat peut être qualifiée de intermédiaire. Le kilométrage annuel déclaré est modéré.",0,-0.5448739485489557,0.8729624604391583,-0.35166214075308355,-0.00020272125737304865,1.3467943640621638,60.00156202823235,7999.9991043337905,1.0,52.58679332673609,6856.31414798162,3.862501398834444
68.0,38495.23654684953,14.816501301579748,50.0,3.0,8892.279475129053,2.0,2.0,673.5250679028014,5.0,22440.211547007297,52.30064879723027,urbain,utilitaire,electrique,tiers_plus,annuel,locataire,independant,non,"La fiche client a été révisée lors du dernier contrôle qualité. Les éléments déclaratifs ont été consolidés dans le dossier. Mots-clés dossier : token_57, expertise, client. La fiche client a été révisée lors du dernier contrôle qualité. Le client réside principalement en zone urbain. Les informations disponibles sont compatibles avec une analyse automatisée.",1,-0.8909532558741698,0.1531845292156101,-1.9845436307303523,0.7950652800059739,0.8972995003110787,68.0002991652209,38495.235405076884,1.0,60.785129028378016,34139.07456051453,0.7836114519125134
51.0,42488.49503470906,3.0,22.0,10.0,3326.750493666499,0.0,0.0,632.0695652899238,4.0,25561.08328290389,104.19350238728012,periurbain,utilitaire,essence,tiers,mensuel,locataire,employe,non,"Le risque observé reste contenu dans les standards du portefeuille. Mots-clés dossier : contrat, token_22, profil. Le type de contrat principal ressort comme auto. Le client présente un comportement de paiement régulier. L'historique de sinistres est décrit comme sans antécédent récent.",0,-2.7072416185479806,0.18475406799278848,-0.08398872080411844,0.00466641305420592,0.5263711201105541,50.99972603606641,42488.49329345102,1.0,47.85823158301894,37342.84490489791,3.2862984611673918
,51201.473558781596,7.0,2.0,9.0,18264.278547895112,0.0,0.0,676.897032460049,5.0,,44.964329857687595,urbain,berline,diesel,tiers,mensuel,locataire,employe,non,"La fiche client a été révisée lors du dernier contrôle qualité. Les informations disponibles sont compatibles avec une analyse automatisée. Les éléments déclaratifs ont été consolidés dans le dossier. Mots-clés dossier : token_75, token_43, risque. La fiche client a été révisée lors du dernier contrôle qualité.",0,-2.3031686944004175,-0.5747508340803411,-1.8158500457099986,-0.6213918528692762,-1.793597209543314,30.000000243143145,51201.473667765655,,28.021674138750463,45942.75111025021,6.9664234930812885
20.0,42338.20788861081,18.0,0.0,17.0,8345.147168920468,0.0,1.0,656.4272232592155,5.0,17357.775916340535,83.91555891185399,urbain,suv,essence,tous_risques,annuel,proprietaire,sans_emploi,non,"Le type de contrat principal ressort comme auto. Le niveau de garantie demandé correspond à une formule tous_risques. Mots-clés dossier : token_20, token_22, analyse. Les éléments déclaratifs ont été consolidés dans le dossier. Le dossier a fait l'objet d'une revue selon le processus standard. Le gestionnaire a intégré les mises à jour du profil assuré.",0,0.1323885726677778,0.24482436290501566,0.96306625379731,-0.9200032811375751,0.682316787241299,19.99996755153226,42338.207279313596,1.0,18.0753464328704,38870.92258197088,15.882696381367696
52.0,18388.849715920358,17.0,33.0,,1000.0,0.0,0.0,773.3281013762142,2.0,23237.30682387702,58.35563443246794,urbain,suv,diesel,tiers_plus,annuel,proprietaire,cadre,non,"Le gestionnaire a intégré les mises à jour du profil assuré. Aucun élément majeur de vigilance n'est identifié à ce stade. Mots-clés dossier : token_68, token_46, token_76. Le risque observé reste contenu dans les standards du portefeuille. Le gestionnaire a intégré les mises à jour du profil assuré. Les informations contractuelles sont cohérentes avec la demande en cours.",0,0.10372280898225476,-0.9801932466902454,-0.9842188593289909,0.15459936835472987,1.7911802132398285,106.49617664267915,18388.84968857394,1.0,45.76682512572767,14729.088220319907,44.228471083925825
74.0,26711.142804233834,14.0,46.0,9.0,12170.777487111338,0.0,0.0,602.6675137799633,2.0,12169.126978495246,49.12681832809062,urbain,suv,essence,,trimestriel,locataire,cadre,non,"Le client présente un comportement de paiement régulier. Le risque observé reste contenu dans les standards du portefeuille. Le type de contrat principal ressort comme auto. Mots-clés dossier : historique, token_13, kilométrage. Le client réside principalement en zone urbain.",0,-1.5307139583986524,-0.8087944634689238,-0.035685877221671346,,,73.99957549797755,26711.143493883286,,63.857781163930454,25012.730462045965,12.427277811092774
56.0,11613.078505608202,21.0,33.0,11.0,22341.271547737597,0.0,0.0,534.4896095287492,5.0,31134.28738378904,64.05009565441986,urbain,utilitaire,diesel,tiers,mensuel,proprietaire,retraite,non,"La fiche client a été révisée lors du dernier contrôle qualité. Les éléments déclaratifs ont été consolidés dans le dossier. Mots-clés dossier : token_49, sinistre, dossier. Le niveau de garantie demandé correspond à une formule tiers. Le gestionnaire a intégré les mises à jour du profil assuré. Les informations contractuelles sont cohérentes avec la demande en cours.",1,0.48278917575170793,-1.4443811248426826,-1.1708641382393412,1.589277930775573,-0.21407559649802518,55.99997212206306,11613.078616737159,1.0,50.16711100227127,10533.086994439673,18.953300274129294
21.0,39091.23962140929,1.0,0.0,1.0,,1.0,0.525000003415824,559.8819970501291,2.0,18188.88300059346,,rural,suv,diesel,tous_risques,mensuel,proprietaire,etudiant,non,"Le niveau de garantie demandé correspond à une formule tous_risques. Le comportement de paiement apparaît irrégulier sur la période récente. Le dossier présente plusieurs facteurs aggravants nécessitant une vigilance renforcée. Le dossier de souscription est associé à un canal web. Mots-clés dossier : token_77, sévérité, token_44. Le contexte socioprofessionnel est associé à la catégorie etudiant.",1,-1.601608178619351,-1.4779906694716398,-0.6818052950800394,-1.0234629147112766,1.301935213064758,20.999518235479744,39091.23921857961,1.0,18.055540870726404,35592.56941894495,1.3776725295864982
25.0,39077.76054993045,8.0,3.0,14.0,17325.975532014847,1.0,0.0,852.6232564054338,5.0,9974.773475924942,72.88430119497195,urbain,,diesel,tiers_plus,mensuel,locataire,sans_emploi,non,"Le contexte socioprofessionnel est associé à la catégorie sans_emploi. Mots-clés dossier : token_15, token_74, surprime. Les informations contractuelles sont cohérentes avec la demande en cours. Le profil de conduite est rapproché d'un usage classique. Le dossier a fait l'objet d'une revue selon le processus standard.",1,0.11484871400593624,1.7358271219400407,-1.009979433963553,-0.35935171989060066,-0.24900822937723782,24.999552770249668,39077.76144800461,1.0,24.638105393088278,34285.73789627826,8.3998076136664
74.0,44189.30591299965,7.0,50.0,3.0,10571.090847941865,0.0,1.0,597.6522654003411,2.0,12087.886618607361,54.907023333678964,urbain,berline,hybride,tous_risques,annuel,proprietaire,employe,non,"Les éléments déclaratifs ont été consolidés dans le dossier. Le niveau de paiement observé est globalement correct. La fiche client a été révisée lors du dernier contrôle qualité. Les informations disponibles sont compatibles avec une analyse automatisée. Mots-clés dossier : échéance, token_62, token_51. Le véhicule assuré présente une ancienneté faible. Le véhicule assuré présente une ancienneté faible. Le type de contrat principal ressort comme auto.",0,0.05948134175026912,1.1098891889780254,-0.3347063233331987,,,73.99835252831156,,1.0,63.8945560747871,38062.62105893665,6.742617340840909
39.0,20482.048209612294,2.0,,16.0,14662.564520847245,0.0,0.0,747.2168094556413,4.0,21429.591776215853,116.64479201675263,urbain,utilitaire,diesel,tous_risques,annuel,proprietaire,independant,,"Les informations contractuelles sont cohérentes avec la demande en cours. Le niveau de paiement observé est régulier. L'historique de sinistres est décrit comme sans antécédent récent. Les informations disponibles sont compatibles avec une analyse automatisée. Mots-clés dossier : token_12, token_35, token_27. Le dossier de souscription est associé à un canal web. Le niveau de paiement observé est régulier. Les informations disponibles sont compatibles avec une analyse automatisée.",0,-0.6825167015678937,-0.18282935414101986,0.9520212143213802,,-0.2533624322157289,38.99827894300262,20482.048848785078,1.0,39.658493240974046,15115.541971626571,2.604483952629204
73.0,17756.309081002713,19.0,45.0,,17682.557310832297,1.0,0.0,627.8539936741632,2.0,13370.24536282297,51.02580326309447,periurbain,,hybride,tiers_plus,mensuel,proprietaire,retraite,non,"Le véhicule assuré présente une ancienneté intermédiaire. Le niveau de garantie demandé correspond à une formule tiers_plus. La fiche client a été révisée lors du dernier contrôle qualité. Le client présente un comportement de paiement régulier. Mots-clés dossier : token_8, token_53, token_11. L'historique de sinistres est décrit comme ponctuel. La fiche client a été révisée lors du dernier contrôle qualité. Le dossier ne montre pas de fréquence élevée de sinistres.",1,-0.26046223107053673,-0.6303899043345351,1.0031867923084539,0.24390922256728453,1.4118051567569458,72.9996260093688,17756.308377135196,1.0,66.77945045798141,16987.644218733683,16.905632603787996
,60409.57690952394,11.0,2.0,15.0,8328.576621010892,1.0,0.0,,2.0,29952.959208173575,72.90900091097785,periurbain,sport,diesel,tiers_plus,,proprietaire,etudiant,non,"Le gestionnaire a intégré les mises à jour du profil assuré. Le véhicule couvert est de type sport. Le dossier a fait l'objet d'une revue selon le processus standard. Le type de contrat principal ressort comme auto. Les informations disponibles sont compatibles avec une analyse automatisée. Mots-clés dossier : token_5, token_33, token_32. Les informations disponibles sont compatibles avec une analyse automatisée. Les informations contractuelles sont cohérentes avec la demande en cours.",1,-1.3622467403838654,1.105299880843762,-1.7334966573951105,7.684830475339558,0.111094945074434,29.000746144018454,60409.57735133969,1.0,23.26449933121748,53778.061575529944,9.651664876607324
80.0,38914.91361072914,14.0,52.0,3.0,,1.0,0.0,581.0479412128324,2.0,11135.77970780788,64.73087263038941,urbain,utilitaire,diesel,,trimestriel,locataire,employe,non,,1,-0.4807695241772149,-1.1415144310627403,0.9497915063998242,0.8579605887842354,2.8499724953055368,80.00041116523596,38914.91169958167,1.0,66.38107566843308,37071.325511523464,12.636788101219892
29.0,63936.054743533845,17.0,9.0,12.0,9419.762411427117,1.0,0.0,627.2340487294689,6.0,21182.478513639926,101.75930802072298,urbain,utilitaire,diesel,tous_risques,mensuel,locataire,etudiant,non,"Le dossier de souscription est associé à un canal web. Les éléments déclaratifs ont été consolidés dans le dossier. L'historique de sinistres est décrit comme ponctuel. Mots-clés dossier : token_11, token_44, token_43. Le véhicule assuré présente une ancienneté élevée. Le gestionnaire a intégré les mises à jour du profil assuré.",0,0.9114306319209194,1.4420461859497702,-1.0304363482669023,-2.2778579594687987,-0.7849302250022144,28.998032899659627,63936.05504368435,1.0,29.838016668087718,,16.28304176026448
63.0,43031.10637653122,24.0,34.0,0.0,13201.080249849641,0.0,0.0,663.8521282291069,4.0,7685.399191091885,62.19094543134935,,berline,hybride,tiers_plus,mensuel,proprietaire,sans_emploi,non,"Le niveau de garantie demandé correspond à une formule tiers_plus. Le véhicule assuré présente une ancienneté faible. Le client présente un comportement de paiement régulier. Le dossier ne montre pas de fréquence élevée de sinistres. Le véhicule couvert est de type berline. Le niveau de paiement observé est régulier. Mots-clés dossier : token_1, token_65, sinistre. Le véhicule assuré présente une ancienneté faible.",0,-0.5052087831075668,-2.4692609518440536,0.06536858462430646,,1.2669011192179767,62.99945791152723,43031.105240895624,1.0,55.46650649133114,38237.16118520126,22.714827873642736
48.0,12612.685521781626,19.0,23.0,2.0,13147.027639347285,1.0,2.0,483.3571549089064,5.0,31409.566227009185,48.68731892409269,urbain,utilitaire,electrique,tous_risques,mensuel,proprietaire,employe,,"Le contexte socioprofessionnel est associé à la catégorie employe. Le gestionnaire a intégré les mises à jour du profil assuré. Le véhicule assuré présente une ancienneté faible. Les informations disponibles sont compatibles avec une analyse automatisée. Le gestionnaire a intégré les mises à jour du profil assuré. Le gestionnaire a intégré les mises à jour du profil assuré. Le dossier de souscription est associé à un canal web. Mots-clés dossier : token_52, token_66, responsable.",1,0.967036119164526,0.5566486633676169,-0.9461343996761967,1.297269341537357,-0.9671183897459723,48.00102562207504,12612.683047091256,1.0,42.320707688699194,10098.828591134672,15.764893046555072
28.0,48886.66852183338,20.0,0.0,7.0,8779.110911232503,1.0,0.0,900.0,,29827.46072390345,43.72403170789423,urbain,citadine,electrique,tous_risques,,locataire,employe,non,"Les informations contractuelles sont cohérentes avec la demande en cours. Le type de contrat principal ressort comme auto. Le profil semble stable au regard de l'historique disponible. Mots-clés dossier : surprime, avenant, token_13. Le dossier de souscription est associé à un canal web. L'ancienneté contractuelle contribue à un profil plutôt maîtrisé. Le gestionnaire a intégré les mises à jour du profil assuré.",0,0.08380494535122125,0.3640399813776982,-0.962499377654668,0.6309506234806526,-0.544317616685981,28.001313199001363,48886.66792535572,1.0,26.95678566595731,44543.41921182682,18.333490878596205
127.49715458694749,176808.04910387244,10.0,13.0,4.0,16933.034805678184,1.0,0.0,528.9783945391955,5.0,15146.202602593552,96.57746411651863,periurbain,sport,essence,tiers,mensuel,proprietaire,retraite,non,"Le profil semble stable au regard de l'historique disponible. Le client présente un comportement de paiement régulier. Mots-clés dossier : token_58, token_15, indemnisation. Le dossier de souscription est associé à un canal web. Le véhicule couvert est de type sport. Les éléments déclaratifs ont été consolidés dans le dossier.",0,-3.0648522182510933,-0.5237883786337713,-0.28680594461477354,-0.6755824785914307,-0.05146338728896738,39.999870536619056,55762.08455713556,1.0,33.800693990392496,50010.95889114777,7.35239303692687
48.0,28788.42502519945,19.0,25.0,4.0,15577.611648137423,0.0,1.0,869.264434996897,4.0,,64.44617036545039,urbain,suv,electrique,tous_risques,mensuel,proprietaire,cadre,,"Le véhicule assuré présente une ancienneté intermédiaire. Le véhicule assuré présente une ancienneté intermédiaire. Mots-clés dossier : token_57, token_9, véhicule. L'ancienneté contractuelle contribue à un profil plutôt maîtrisé. Le gestionnaire a intégré les mises à jour du profil assuré. Le dossier ne montre pas de fréquence élevée de sinistres. Le gestionnaire a intégré les mises à jour du profil assuré.",0,1.7458252729537538,0.06639941284558426,-0.8622855047226903,-0.4059218332783553,,48.00038028486098,28788.426352206403,,41.20186472753205,28213.459339642694,16.232584564425743
33.0,,24.0,7.0,4.0,20339.902789377527,0.0,,666.1064895752065,2.0,23139.33897062714,,urbain,suv,essence,tiers,mensuel,proprietaire,,non,"Le niveau de paiement observé est régulier. Les informations disponibles sont compatibles avec une analyse automatisée. Mots-clés dossier : dossier, habitation, token_40. Les informations disponibles sont compatibles avec une analyse automatisée. Le véhicule couvert est de type suv. La fiche client a été révisée lors du dernier contrôle qualité.",0,0.22181585914405502,0.29807173162148154,1.0628259328633158,0.07111739900542248,0.14317942527626978,32.999938419425995,8000.000644207852,1.0,33.18629067955507,7897.235891494762,74.24780725062283
47.0,46643.862002624,21.0,23.0,20.0,4792.111871390989,0.0,0.0,575.3179219138701,4.0,9659.724559463188,94.37532007319896,periurbain,suv,diesel,tiers,mensuel,proprietaire,sans_emploi,non,"Le niveau de garantie demandé correspond à une formule tiers. Le contexte socioprofessionnel est associé à la catégorie sans_emploi. Mots-clés dossier : token_1, non_responsable, usage. Le gestionnaire a intégré les mises à jour du profil assuré. Les informations disponibles sont compatibles avec une analyse automatisée. Le contexte socioprofessionnel est associé à la catégorie sans_emploi. Le dossier a fait l'objet d'une revue selon le processus standard.",0,-0.060759159882607085,-0.43768573698565616,1.187034138424833,-0.4107979264972234,-0.2073900027113682,46.99983417298639,46643.863252554285,1.0,41.471496826556326,41773.426793121456,18.91278068970834
26.0,33754.358849733995,22.0,0.0,11.0,24246.42663921711,,0.0,667.887369058179,1.0,34662.730406313676,57.35219578334565,urbain,berline,diesel,tous_risques,mensuel,locataire,employe,non,,0,2.435598423240876,-0.026884539480484235,0.09580588065363842,1.0901230480826325,0.6334889155897595,25.999655855803105,33754.361798973005,1.0,25.268213726548318,,
60.0,40441.488080268435,2.0,32.0,8.0,,1.0,0.0,730.3726643897339,4.0,24996.62075621412,61.48843236326641,,utilitaire,essence,tiers_plus,trimestriel,proprietaire,,non,"Mots-clés dossier : token_67, sévérité, token_65. Le dossier a fait l'objet d'une revue selon le processus standard. Le dossier a fait l'objet d'une revue selon le processus standard. La fiche client a été révisée lors du dernier contrôle qualité. Les informations disponibles sont compatibles avec une analyse automatisée.",0,-0.9308437586395754,-0.3203692386360526,0.4871222189028967,0.4504605067930515,-1.141264381297851,59.99852415408786,40441.4866617032,,51.25590310067459,35966.50515212636,2.082332444930835
82.0,8000.0,0.0,64.0,6.0,15200.497837202494,1.0,2.0,669.0215056912509,2.0,19994.96060140597,99.3014260805262,urbain,utilitaire,essence,tiers,mensuel,locataire,cadre,non,"La fiche client a été révisée lors du dernier contrôle qualité. Le véhicule assuré présente une ancienneté intermédiaire. La fiche client a été révisée lors du dernier contrôle qualité. Le contexte socioprofessionnel est associé à la catégorie cadre. Mots-clés dossier : token_66, token_7, token_33. Les informations disponibles sont compatibles avec une analyse automatisée. Les informations contractuelles sont cohérentes avec la demande en cours. Les informations disponibles sont compatibles avec une analyse automatisée.",0,-1.611281156206857,1.5857648448517356,1.2796146618990896,2.072854642155848,-0.06095964399415659,81.99873178489783,8000.000455050157,1.0,74.94425535282531,8147.610325424557,-0.5718767130386054
43.0,43314.00100316653,9.0,24.0,8.0,18409.537686721083,0.0,0.0,709.2220721165888,3.0,20232.83405550564,43.73714603133543,urbain,utilitaire,diesel,tous_risques,mensuel,,retraite,non,"Le dossier ne montre pas de fréquence élevée de sinistres. Le dossier ne montre pas de fréquence élevée de sinistres. Le véhicule assuré présente une ancienneté intermédiaire. Mots-clés dossier : token_31, token_46, token_28. Le type de contrat principal ressort comme auto.",0,-0.014477358323346198,-1.018877086502379,-0.3944913951576988,0.016385792661202696,0.4330213134351013,42.998908268253686,43314.001266574815,1.0,39.522477295574944,37602.31168741919,7.693935507283466
48.0,8000.0,3.0,19.0,8.0,21462.45879531237,,0.0,726.3054711010928,1.0,14610.673909942454,39.52805819509551,rural,sport,electrique,tiers_plus,annuel,proprietaire,etudiant,non,"Le dossier de souscription est associé à un canal web. Le véhicule assuré présente une ancienneté intermédiaire. Les informations contractuelles sont cohérentes avec la demande en cours. Le profil de conduite est rapproché d'un usage intensif. Les informations disponibles sont compatibles avec une analyse automatisée. Le niveau de paiement observé est régulier. Les éléments déclaratifs ont été consolidés dans le dossier. Mots-clés dossier : non_responsable, véhicule, token_73.",0,-1.9943880647105063,-0.12336935927021964,0.8412913262455467,1.0421537656066038,0.45867298407326174,47.99987525077593,7999.998290562913,1.7532492845084506,45.0963278543285,5731.657017266102,2.7763963497896444
63.0,22121.49863991562,62.230504254064414,45.0,5.0,,2.50842389246876,2.0,715.4258994451418,4.0,4351.131637757513,60.79878225629637,urbain,suv,electrique,tiers,mensuel,locataire,etudiant,non,"Mots-clés dossier : token_17, token_38, token_8. Le gestionnaire a intégré les mises à jour du profil assuré. Le client réside principalement en zone urbain. Le contexte socioprofessionnel est associé à la catégorie etudiant. Le véhicule couvert est de type suv. Les éléments déclaratifs ont été consolidés dans le dossier.",1,-1.5118037474773987,-0.5464645108178813,-1.037442902676517,-0.7068806124305367,0.8188327761408047,63.00086683540231,22121.499757395562,1.0,60.47047867895296,19496.330266716857,19.652160800438025
81.0,50174.42262288013,5.0,56.0,5.0,28875.41987464054,0.0,0.0,602.6339482147025,6.0,16422.183751265828,71.01190284191523,periurbain,citadine,diesel,tiers,trimestriel,proprietaire,employe,non,"Les éléments déclaratifs ont été consolidés dans le dossier. Le profil de conduite est rapproché d'un usage intensif. Le niveau de paiement observé est régulier. Mots-clés dossier : token_2, token_67, surprime. Les informations contractuelles sont cohérentes avec la demande en cours. Le gestionnaire a intégré les mises à jour du profil assuré.",0,0.48178027521857625,-0.5345422220545218,0.4640241489533912,0.4611892846082542,-0.24266226504368496,81.00086657565582,50174.42207397519,1.0,70.42536776599873,,4.203318823638854
31.0,8000.0,7.0,11.0,1.0,12822.001916217763,3.0,0.0,744.9269044021668,5.0,14922.089951741667,52.0795550867102,rural,sport,diesel,tiers,annuel,proprietaire,cadre,non,"Les éléments déclaratifs ont été consolidés dans le dossier. La fiche client a été révisée lors du dernier contrôle qualité. Le niveau de garantie demandé correspond à une formule tiers. La fiche client a été révisée lors du dernier contrôle qualité. Le kilométrage annuel déclaré est modéré. Les informations disponibles sont compatibles avec une analyse automatisée. Mots-clés dossier : token_8, souscription, token_50. Le dossier a fait l'objet d'une revue selon le processus standard.",1,-0.19031095160773254,-0.5527536038243033,0.050297008676643,-0.011907272589058052,-1.358170630175985,31.00115997305016,7999.9987382549325,1.0,29.29924827974842,,5.9494514645653
28.0,8000.0,24.0,4.0,18.0,3762.1974732207127,,0.0,527.5400968084859,2.0,7813.318461601595,67.58071835814994,urbain,berline,essence,tiers_plus,mensuel,locataire,employe,non,"Mots-clés dossier : token_54, garantie, indemnisation. La fiche client a été révisée lors du dernier contrôle qualité. Le niveau de garantie demandé correspond à une formule tiers_plus. Les informations contractuelles sont cohérentes avec la demande en cours. Le kilométrage annuel déclaré est faible.",1,1.7923353586226,-0.2403724695412633,-0.586958549914948,0.8834517941850926,0.875107957498344,28.000749647358674,7999.999777924715,1.0,22.36763336911393,9763.544208935029,22.542270400870642
42.0,28803.536106361975,,19.0,15.0,1000.0,2.0,0.0,763.2989141983611,6.0,2000.0,87.65989154837526,urbain,sport,electrique,tiers,mensuel,proprietaire,employe,non,"Le gestionnaire a intégré les mises à jour du profil assuré. Le client réside principalement en zone urbain. Le type de contrat principal ressort comme auto. Les informations contractuelles sont cohérentes avec la demande en cours. Les informations disponibles sont compatibles avec une analyse automatisée. Les éléments déclaratifs ont été consolidés dans le dossier. Mots-clés dossier : token_28, token_60, token_42.",0,-0.20767987432216217,0.18561476129654397,-1.0683591704763238,-1.748826328919562,,101.57785959384515,28803.53492244497,1.0,37.072287380988726,27999.740492015226,10.379607667502796
83.0,62346.561258695205,22.0,65.0,4.0,11587.565858629328,0.0,1.0,843.4400171468524,2.0,20415.8289768542,89.24697608479254,periurbain,utilitaire,electrique,tiers,mensuel,proprietaire,employe,non,"Aucun élément majeur de vigilance n'est identifié à ce stade. Mots-clés dossier : token_58, risque, score. Le dossier de souscription est associé à un canal web. Le véhicule assuré présente une ancienneté intermédiaire. Le risque observé reste contenu dans les standards du portefeuille.",0,0.8252797291308458,-0.7864411851873031,1.2293969175996617,-2.226826501576432,-0.28761844644489054,83.00107361697512,62346.56331637667,1.0,73.40820358363025,56216.988228658185,19.823533299989954
54.0,61850.43636938215,16.0,34.0,10.0,12561.091525018215,1.0,1.0,444.6418096214618,6.0,13883.652202921972,52.58183260710848,urbain,citadine,diesel,tiers,mensuel,proprietaire,etudiant,non,"L'ancienneté du contrat peut être qualifiée de ancienne. Mots-clés dossier : incident, déclaration, token_1. Le véhicule assuré présente une ancienneté intermédiaire. Le gestionnaire a intégré les mises à jour du profil assuré. Les informations contractuelles sont cohérentes avec la demande en cours.",0,-0.19033025536188553,1.349089427968481,-0.37061437199548497,0.4618375061119999,-0.7173522948688863,,61850.436422868224,1.0,48.025021646349366,57305.1035169246,14.48043934148355
